,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
191,NSEFO,10522753,4,GLENMARK,GLENMARK25JAN25FEBFUT,FUTSTK,GLENMARK-FUTSTK,2100110522753,40.55,-40.55,16251,0.05,325,1,-1,,2025-01-30T14:30:00,GLENMARK 30JAN27FEB SPD,1,1,GLENMARK25JAN25FEBFUT
192,NSEFO,9838550,4,DEEPAKNTR,DEEPAKNTR25FEB25MARFUT,FUTSTK,DEEPAKNTR-FUTSTK,2100109838550,63.05,-63.05,9001,0.05,300,1,-1,,2025-02-27T14:30:00,DEEPAKNTR 27FEB27MAR SPD,1,1,DEEPAKNTR25FEB25MARFUT
193,NSEFO,9029703,4,APLAPOLLO,APLAPOLLO25JAN25FEBFUT,FUTSTK,APLAPOLLO-FUTSTK,2100109029703,39.55,-39.55,14001,0.05,350,1,-1,,2025-01-30T14:30:00,APLAPOLLO 30JAN27FEB SPD,1,1,APLAPOLLO25JAN25FEBFUT
194,NSEFO,9183821,4,CAMS,CAMS25FEB25MARFUT,FUTSTK,CAMS-FUTSTK,2100109183821,127.35,-127.35,5001,0.05,125,1,-1,,2025-02-27T14:30:00,CAMS 27FEB27MAR SPD,1,1,CAMS25FEB25MARFUT
195,NSEFO,9324801,4,BAJFINANCE,BAJFINANCE25JAN25FEBFUT,FUTSTK,BAJFINANCE-FUTSTK,2100109324801,171.85,-171.85,3751,0.05,125,1,-1,,2025-01-30T14:30:00,BAJFINANCE 30JAN27FEB SPD,1,1,BAJFINANCE25JAN25FEBFUT
196,NSEFO,10613070,4,RECLTD,RECLTD25FEB25MARFUT,FUTSTK,RECLTD-FUTSTK,2100110613070,12.65,-12.65,40001,0.05,1000,1,-1,,2025-02-27T14:30:00,RECLTD 27FEB27MAR SPD,1,1,RECLTD25FEB25MARFUT
197,NSEFO,10051015,4,JSWENERGY,JSWENERGY25JAN25FEBFUT,FUTSTK,JSWENERGY-FUTSTK,2100110051015,16.15,-16.15,37501,0.05,750,1,-1,,2025-01-30T14:30:00,JSWENERGY 30JAN27FEB SPD,1,1,JSWENERGY25JAN25FEBFUT
198,NSEFO,10370932,4,CHOLAFIN,CHOLAFIN25JAN25FEBFUT,FUTSTK,CHOLAFIN-FUTSTK,2100110370932,29.9,-29.9,18751,0.05,625,1,-1,,2025-01-30T14:30:00,CHOLAFIN 30JAN27FEB SPD,1,1,CHOLAFIN25JAN25FEBFUT
199,NSEFO,9940409,4,HDFCAMC,HDFCAMC25FEB25MARFUT,FUTSTK,HDFCAMC-FUTSTK,2100109940409,106.45,-106.45,6001,0.05,150,1,-1,,2025-02-27T14:30:00,HDFCAMC 27FEB27MAR SPD,1,1,HDFCAMC25FEB25MARFUT
200,NSEFO,10920021,4,SBICARD,SBICARD25JAN25FEBFUT,FUTSTK,SBICARD-FUTSTK,2100110920021,16.75,-16.75,32001,0.05,800,1,-1,,2025-01-30T14:30:00,SBICARD 30JAN27FEB SPD,1,1,SBICARD25JAN25FEBFUT
201,NSEFO,10579226,4,M&MFIN,M&MFIN25JAN25FEBFUT,FUTSTK,M&MFIN-FUTSTK,2100110579226,6.65,-6.65,80001,0.05,2000,1,-1,,2025-01-30T14:30:00,M&MFIN 30JAN27FEB SPD,1,1,M&MFIN25JAN25FEBFUT
202,NSEFO,9006023,4,ABB,ABB25JAN25FEBFUT,FUTSTK,ABB-FUTSTK,2100109006023,173.6,-173.6,3751,0.05,125,1,-1,,2025-01-30T14:30:00,ABB 30JAN27FEB SPD,1,1,ABB25JAN25FEBFUT
203,NSEFO,10608816,4,NMDC,NMDC25JAN25FEBFUT,FUTSTK,NMDC-FUTSTK,2100110608816,1.65,-1.65,405001,0.01,13500,1,-1,,2025-01-30T14:30:00,NMDC 30JAN27FEB SPD,1,1,NMDC25JAN25FEBFUT
204,NSEFO,10916780,4,PIDILITIND,PIDILITIND25JAN25FEBFUT,FUTSTK,PIDILITIND-FUTSTK,2100110916780,73,-73,7501,0.05,250,1,-1,,2025-01-30T14:30:00,PIDILITIND 30JAN27FEB SPD,1,1,PIDILITIND25JAN25FEBFUT
205,NSEFO,9082188,4,APOLLOTYRE,APOLLOTYRE25JAN25FEBFUT,FUTSTK,APOLLOTYRE-FUTSTK,2100109082188,5.3,-21.2,51001,0.05,1700,1,-1,,2025-01-30T14:30:00,APOLLOTYRE 30JAN27FEB SPD,1,1,APOLLOTYRE25JAN25FEBFUT
206,NSEFO,9952957,4,HDFCLIFE,HDFCLIFE25FEB25MARFUT,FUTSTK,HDFCLIFE-FUTSTK,2100109952957,15.6,-15.6,33001,0.05,1100,1,-1,,2025-02-27T14:30:00,HDFCLIFE 27FEB27MAR SPD,1,1,HDFCLIFE25FEB25MARFUT
207,NSEFO,10003140,4,IGL,IGL25FEB25MARFUT,FUTSTK,IGL-FUTSTK,2100110003140,10.25,-10.25,55001,0.05,1375,1,-1,,2025-02-27T14:30:00,IGL 27FEB27MAR SPD,1,1,IGL25FEB25MARFUT
208,NSEFO,9135601,4,BSE,BSE25JAN25FEBFUT,FUTSTK,BSE-FUTSTK,2100109135601,133.7,-133.7,5001,0.05,125,1,-1,,2025-01-30T14:30:00,BSE 30JAN27FEB SPD,1,1,BSE25JAN25FEBFUT
209,NSEFO,10916254,4,PETRONET,PETRONET25JAN25FEBFUT,FUTSTK,PETRONET-FUTSTK,2100110916254,8.7,-8.7,75001,0.05,1500,1,-1,,2025-01-30T14:30:00,PETRONET 30JAN27FEB SPD,1,1,PETRONET25JAN25FEBFUT
210,NSEFO,10559749,4,KOTAKBANK,KOTAKBANK25JAN25FEBFUT,FUTSTK,KOTAKBANK-FUTSTK,2100110559749,45,-45,16001,0.05,400,1,-1,,2025-01-30T14:30:00,KOTAKBANK 30JAN27FEB SPD,1,1,KOTAKBANK25JAN25FEBFUT
211,NSEFO,10933800,4,UBL,UBL25JAN25FEBFUT,FUTSTK,UBL-FUTSTK,2100110933800,51.25,-51.25,12001,0.05,400,1,-1,,2025-01-30T14:30:00,UBL 30JAN27FEB SPD,1,1,UBL25JAN25FEBFUT
212,NSEFO,9025915,4,ANGELONE,ANGELONE25FEB25MARFUT,FUTSTK,ANGELONE-FUTSTK,2100109025915,73.9,-73.9,8001,0.05,200,1,-1,,2025-02-27T14:30:00,ANGELONE 27FEB27MAR SPD,1,1,ANGELONE25FEB25MARFUT
213,NSEFO,9168352,4,AUROPHARMA,AUROPHARMA25JAN25FEBFUT,FUTSTK,AUROPHARMA-FUTSTK,2100109168352,33.6,-33.6,16501,0.05,550,1,-1,,2025-01-30T14:30:00,AUROPHARMA 30JAN27FEB SPD,1,1,AUROPHARMA25JAN25FEBFUT
214,NSEFO,11117752,4,MIDCPNIFTY,MIDCPNIFTY25FEB25MARFUT,FUTIDX,MIDCPNIFTY-FUTIDX,2100111117752,259.5,-259.5,2801,0.05,120,1,-1,,2025-02-24T14:30:00,MIDCPNIFTY 24FEB31MAR SPD,1,1,MIDCPNIFTY25FEB25MARFUT
215,NSEFO,10503950,4,PETRONET,PETRONET25FEB25MARFUT,FUTSTK,PETRONET-FUTSTK,2100110503950,8.75,-8.75,75001,0.05,1500,1,-1,,2025-02-27T14:30:00,PETRONET 27FEB27MAR SPD,1,1,PETRONET25FEB25MARFUT
216,NSEFO,10463368,4,COALINDIA,COALINDIA25JAN25FEBFUT,FUTSTK,COALINDIA-FUTSTK,2100110463368,9.65,-9.65,52501,0.05,1050,1,-1,,2025-01-30T14:30:00,COALINDIA 30JAN27FEB SPD,1,1,COALINDIA25JAN25FEBFUT
217,NSEFO,9110814,4,BHARTIARTL,BHARTIARTL25FEB25MARFUT,FUTSTK,BHARTIARTL-FUTSTK,2100109110814,40.25,-40.25,14251,0.05,475,1,-1,,2025-02-27T14:30:00,BHARTIARTL 27FEB27MAR SPD,1,1,BHARTIARTL25FEB25MARFUT
218,NSEFO,10605107,4,NATIONALUM,NATIONALUM25JAN25FEBFUT,FUTSTK,NATIONALUM-FUTSTK,2100110605107,5.31,-5.31,112501,0.01,3750,1,-1,,2025-01-30T14:30:00,NATIONALUM 30JAN27FEB SPD,1,1,NATIONALUM25JAN25FEBFUT
219,NSEFO,10630806,4,SUPREMEIND,SUPREMEIND25JAN25FEBFUT,FUTSTK,SUPREMEIND-FUTSTK,2100110630806,118.35,-118.35,5001,0.05,125,1,-1,,2025-01-30T14:30:00,SUPREMEIND 30JAN27FEB SPD,1,1,SUPREMEIND25JAN25FEBFUT
220,NSEFO,10495583,4,DRREDDY,DRREDDY25JAN25FEBFUT,FUTSTK,DRREDDY-FUTSTK,2100110495583,34.85,-34.85,18751,0.05,625,1,-1,,2025-01-30T14:30:00,DRREDDY 30JAN27FEB SPD,1,1,DRREDDY25JAN25FEBFUT
221,NSEFO,9046276,4,ADANIPORTS,ADANIPORTS25JAN25FEBFUT,FUTSTK,ADANIPORTS-FUTSTK,2100109046276,30.95,-30.95,16001,0.05,400,1,-1,,2025-01-30T14:30:00,ADANIPORTS 30JAN27FEB SPD,1,1,ADANIPORTS25JAN25FEBFUT
222,NSEFO,9978342,4,ICICIBANK,ICICIBANK25FEB25MARFUT,FUTSTK,ICICIBANK-FUTSTK,2100109978342,32.5,-32.5,21001,0.05,700,1,-1,,2025-02-27T14:30:00,ICICIBANK 27FEB27MAR SPD,1,1,ICICIBANK25FEB25MARFUT
223,NSEFO,9791218,4,CROMPTON,CROMPTON25FEB25MARFUT,FUTSTK,CROMPTON-FUTSTK,2100109791218,10,-10,54001,0.05,1800,1,-1,,2025-02-27T14:30:00,CROMPTON 27FEB27MAR SPD,1,1,CROMPTON25FEB25MARFUT
224,NSEFO,10694086,4,ZYDUSLIFE,ZYDUSLIFE25FEB25MARFUT,FUTSTK,ZYDUSLIFE-FUTSTK,2100110694086,24.6,-24.6,27001,0.05,900,1,-1,,2025-02-27T14:30:00,ZYDUSLIFE 27FEB27MAR SPD,1,1,ZYDUSLIFE25FEB25MARFUT
225,NSEFO,10558335,4,ITC,ITC25JAN25FEBFUT,FUTSTK,ITC-FUTSTK,2100110558335,12.1,-12.1,48001,0.05,1600,1,-1,,2025-01-30T14:30:00,ITC 30JAN27FEB SPD,1,1,ITC25JAN25FEBFUT
226,NSEFO,10377437,4,NMDC,NMDC25FEB25MARFUT,FUTSTK,NMDC-FUTSTK,2100110377437,1.66,-1.66,405001,0.01,13500,1,-1,,2025-02-27T14:30:00,NMDC 27FEB27MAR SPD,1,1,NMDC25FEB25MARFUT
227,NSEFO,9076232,4,ALKEM,ALKEM25JAN25FEBFUT,FUTSTK,ALKEM-FUTSTK,2100109076232,140.75,-140.75,4001,0.05,100,1,-1,,2025-01-30T14:30:00,ALKEM 30JAN27FEB SPD,1,1,ALKEM25JAN25FEBFUT
228,NSEFO,10915997,4,PERSISTENT,PERSISTENT25JAN25FEBFUT,FUTSTK,PERSISTENT-FUTSTK,2100110915997,160.75,-160.75,4001,0.05,100,1,-1,,2025-01-30T14:30:00,PERSISTENT 30JAN27FEB SPD,1,1,PERSISTENT25JAN25FEBFUT
229,NSEFO,9081359,4,AMBUJACEM,AMBUJACEM25JAN25FEBFUT,FUTSTK,AMBUJACEM-FUTSTK,2100109081359,13.5,-13.5,45001,0.05,900,1,-1,,2025-01-30T14:30:00,AMBUJACEM 30JAN27FEB SPD,1,1,AMBUJACEM25JAN25FEBFUT
230,NSEFO,9442398,4,BATAINDIA,BATAINDIA25JAN25FEBFUT,FUTSTK,BATAINDIA-FUTSTK,2100109442398,34.35,-34.35,18751,0.05,375,1,-1,,2025-01-30T14:30:00,BATAINDIA 30JAN27FEB SPD,1,1,BATAINDIA25JAN25FEBFUT
231,NSEFO,10380787,4,OBEROIRLTY,OBEROIRLTY25FEB25MARFUT,FUTSTK,OBEROIRLTY-FUTSTK,2100110380787,58.1,-58.1,10501,0.05,350,1,-1,,2025-02-27T14:30:00,OBEROIRLTY 27FEB27MAR SPD,1,1,OBEROIRLTY25FEB25MARFUT
232,NSEFO,10080167,4,MCX,MCX25FEB25MARFUT,FUTSTK,MCX-FUTSTK,2100110080167,158.05,-158.05,4001,0.05,100,1,-1,,2025-02-27T14:30:00,MCX 27FEB27MAR SPD,1,1,MCX25FEB25MARFUT
233,NSEFO,10603568,4,MPHASIS,MPHASIS25JAN25FEBFUT,FUTSTK,MPHASIS-FUTSTK,2100110603568,71.6,-71.6,8251,0.05,275,1,-1,,2025-01-30T14:30:00,MPHASIS 30JAN27FEB SPD,1,1,MPHASIS25JAN25FEBFUT
234,NSEFO,10537878,4,HINDUNILVR,HINDUNILVR25JAN25FEBFUT,FUTSTK,HINDUNILVR-FUTSTK,2100110537878,58.6,-58.6,9001,0.05,300,1,-1,,2025-01-30T14:30:00,HINDUNILVR 30JAN27FEB SPD,1,1,HINDUNILVR25JAN25FEBFUT
235,NSEFO,9575035,4,BHARTIARTL,BHARTIARTL25JAN25FEBFUT,FUTSTK,BHARTIARTL-FUTSTK,2100109575035,40,-40,14251,0.05,475,1,-1,,2025-01-30T14:30:00,BHARTIARTL 30JAN27FEB SPD,1,1,BHARTIARTL25JAN25FEBFUT
236,NSEFO,10403104,4,PAYTM,PAYTM25JAN25FEBFUT,FUTSTK,PAYTM-FUTSTK,2100110403104,25.65,-25.65,26001,0.05,650,1,-1,,2025-01-30T14:30:00,PAYTM 30JAN27FEB SPD,1,1,PAYTM25JAN25FEBFUT
237,NSEFO,10617436,4,SHREECEM,SHREECEM25FEB25MARFUT,FUTSTK,SHREECEM-FUTSTK,2100110617436,633.8,-633.8,1001,0.05,25,1,-1,,2025-02-27T14:30:00,SHREECEM 27FEB27MAR SPD,1,1,SHREECEM25FEB25MARFUT
238,NSEFO,9913740,4,GRASIM,GRASIM25FEB25MARFUT,FUTSTK,GRASIM-FUTSTK,2100109913740,61.85,-61.85,10001,0.05,250,1,-1,,2025-02-27T14:30:00,GRASIM 27FEB27MAR SPD,1,1,GRASIM25FEB25MARFUT
239,NSEFO,10368495,4,CANBK,CANBK25JAN25FEBFUT,FUTSTK,CANBK-FUTSTK,2100110368495,2.52,-2.52,202501,0.01,6750,1,-1,,2025-01-30T14:30:00,CANBK 30JAN27FEB SPD,1,1,CANBK25JAN25FEBFUT
240,NSEFO,10536026,4,HINDALCO,HINDALCO25JAN25FEBFUT,FUTSTK,HINDALCO-FUTSTK,2100110536026,15.2,-15.2,42001,0.05,1400,1,-1,,2025-01-30T14:30:00,HINDALCO 30JAN27FEB SPD,1,1,HINDALCO25JAN25FEBFUT
241,NSEFO,10075505,4,LTF,LTF25FEB25MARFUT,FUTSTK,LTF-FUTSTK,2100110075505,3.35,-3.35,178481,0.01,4462,1,-1,,2025-02-27T14:30:00,LTF 27FEB27MAR SPD,1,1,LTF25FEB25MARFUT
242,NSEFO,10037608,4,JKCEMENT,JKCEMENT25FEB25MARFUT,FUTSTK,JKCEMENT-FUTSTK,2100110037608,115.75,-115.75,5001,0.05,125,1,-1,,2025-02-27T14:30:00,JKCEMENT 27FEB27MAR SPD,1,1,JKCEMENT25FEB25MARFUT
243,NSEFO,10376892,4,NYKAA,NYKAA25JAN25FEBFUT,FUTSTK,NYKAA-FUTSTK,2100110376892,4.08,-4.08,147501,0.01,2950,1,-1,,2025-01-30T14:30:00,NYKAA 30JAN27FEB SPD,1,1,NYKAA25JAN25FEBFUT
244,NSEFO,10052969,4,JSL,JSL25FEB25MARFUT,FUTSTK,JSL-FUTSTK,2100110052969,17.7,-17.7,31001,0.05,775,1,-1,,2025-02-27T14:30:00,JSL 27FEB27MAR SPD,1,1,JSL25FEB25MARFUT
245,NSEFO,10074218,4,LICI,LICI25FEB25MARFUT,FUTSTK,LICI-FUTSTK,2100110074218,22.35,-22.35,23001,0.05,575,1,-1,,2025-02-27T14:30:00,LICI 27FEB27MAR SPD,1,1,LICI25FEB25MARFUT
246,NSEFO,10935628,4,VEDL,VEDL25JAN25FEBFUT,FUTSTK,VEDL-FUTSTK,2100110935628,11.2,-11.2,46001,0.05,1150,1,-1,,2025-01-30T14:30:00,VEDL 30JAN27FEB SPD,1,1,VEDL25JAN25FEBFUT
247,NSEFO,10572609,4,PRESTIGE,PRESTIGE25FEB25MARFUT,FUTSTK,PRESTIGE-FUTSTK,2100110572609,43,-43,13001,0.05,325,1,-1,,2025-02-27T14:30:00,PRESTIGE 27FEB27MAR SPD,1,1,PRESTIGE25FEB25MARFUT
248,NSEFO,10035273,4,JINDALSTEL,JINDALSTEL25FEB25MARFUT,FUTSTK,JINDALSTEL-FUTSTK,2100110035273,23.55,-23.55,25001,0.05,625,1,-1,,2025-02-27T14:30:00,JINDALSTEL 27FEB27MAR SPD,1,1,JINDALSTEL25FEB25MARFUT
249,NSEFO,10077848,4,MARICO,MARICO25FEB25MARFUT,FUTSTK,MARICO-FUTSTK,2100110077848,16.05,-16.05,36001,0.05,1200,1,-1,,2025-02-27T14:30:00,MARICO 27FEB27MAR SPD,1,1,MARICO25FEB25MARFUT
250,NSEFO,9079499,4,BAJFINANCE,BAJFINANCE25FEB25MARFUT,FUTSTK,BAJFINANCE-FUTSTK,2100109079499,173.1,-173.1,3751,0.05,125,1,-1,,2025-02-27T14:30:00,BAJFINANCE 27FEB27MAR SPD,1,1,BAJFINANCE25FEB25MARFUT
251,NSEFO,9894525,4,BHEL,BHEL25JAN25FEBFUT,FUTSTK,BHEL-FUTSTK,2100109894525,5.77,-5.77,105001,0.01,2625,1,-1,,2025-01-30T14:30:00,BHEL 30JAN27FEB SPD,1,1,BHEL25JAN25FEBFUT
252,NSEFO,10546739,4,INDUSTOWER,INDUSTOWER25JAN25FEBFUT,FUTSTK,INDUSTOWER-FUTSTK,2100110546739,8.6,-8.6,68001,0.05,1700,1,-1,,2025-01-30T14:30:00,INDUSTOWER 30JAN27FEB SPD,1,1,INDUSTOWER25JAN25FEBFUT
253,NSEFO,10027884,4,IRFC,IRFC25JAN25FEBFUT,FUTSTK,IRFC-FUTSTK,2100110027884,0.94,-6.13,141001,0.01,3525,1,-1,,2025-01-30T14:30:00,IRFC 30JAN27FEB SPD,1,1,IRFC25JAN25FEBFUT
254,NSEFO,10205403,4,NESTLEIND,NESTLEIND25FEB25MARFUT,FUTSTK,NESTLEIND-FUTSTK,2100110205403,54.6,-54.6,10001,0.05,200,1,-1,,2025-02-27T14:30:00,NESTLEIND 27FEB27MAR SPD,1,1,NESTLEIND25FEB25MARFUT
255,NSEFO,9070745,4,AUBANK,AUBANK25FEB25MARFUT,FUTSTK,AUBANK-FUTSTK,2100109070745,13.7,-13.7,40001,0.05,1000,1,-1,,2025-02-27T14:30:00,AUBANK 27FEB27MAR SPD,1,1,AUBANK25FEB25MARFUT
256,NSEFO,9206094,4,CANBK,CANBK25FEB25MARFUT,FUTSTK,CANBK-FUTSTK,2100109206094,2.53,-2.53,202501,0.01,6750,1,-1,,2025-02-27T14:30:00,CANBK 27FEB27MAR SPD,1,1,CANBK25FEB25MARFUT
257,NSEFO,10075762,4,LTIM,LTIM25FEB25MARFUT,FUTSTK,LTIM-FUTSTK,2100110075762,141.55,-141.55,4501,0.05,150,1,-1,,2025-02-27T14:30:00,LTIM 27FEB27MAR SPD,1,1,LTIM25FEB25MARFUT
258,NSEFO,9953474,4,HEROMOTOCO,HEROMOTOCO25FEB25MARFUT,FUTSTK,HEROMOTOCO-FUTSTK,2100109953474,104.95,-104.95,4501,0.05,150,1,-1,,2025-02-27T14:30:00,HEROMOTOCO 27FEB27MAR SPD,1,1,HEROMOTOCO25FEB25MARFUT
259,NSEFO,9993466,4,ICICIPRULI,ICICIPRULI25FEB25MARFUT,FUTSTK,ICICIPRULI-FUTSTK,2100109993466,16.6,-16.6,37501,0.05,750,1,-1,,2025-02-27T14:30:00,ICICIPRULI 27FEB27MAR SPD,1,1,ICICIPRULI25FEB25MARFUT
260,NSEFO,10666888,4,TITAN,TITAN25FEB25MARFUT,FUTSTK,TITAN-FUTSTK,2100110666888,82.45,-82.45,7001,0.05,175,1,-1,,2025-02-27T14:30:00,TITAN 27FEB27MAR SPD,1,1,TITAN25FEB25MARFUT
261,NSEFO,10493764,4,DLF,DLF25JAN25FEBFUT,FUTSTK,DLF-FUTSTK,2100110493764,20.8,-20.8,24751,0.05,825,1,-1,,2025-01-30T14:30:00,DLF 30JAN27FEB SPD,1,1,DLF25JAN25FEBFUT
262,NSEFO,10532420,4,HDFCBANK,HDFCBANK25JAN25FEBFUT,FUTSTK,HDFCBANK-FUTSTK,2100110532420,44.65,-44.65,16501,0.05,550,1,-1,,2025-01-30T14:30:00,HDFCBANK 30JAN27FEB SPD,1,1,HDFCBANK25JAN25FEBFUT
263,NSEFO,10612034,4,RAMCOCEM,RAMCOCEM25FEB25MARFUT,FUTSTK,RAMCOCEM-FUTSTK,2100110612034,24.45,-24.45,25501,0.05,850,1,-1,,2025-02-27T14:30:00,RAMCOCEM 27FEB27MAR SPD,1,1,RAMCOCEM25FEB25MARFUT
264,NSEFO,10526635,4,GODREJPROP,GODREJPROP25JAN25FEBFUT,FUTSTK,GODREJPROP-FUTSTK,2100110526635,70,-70,9001,0.05,225,1,-1,,2025-01-30T14:30:00,GODREJPROP 30JAN27FEB SPD,1,1,GODREJPROP25JAN25FEBFUT
265,NSEFO,10029605,4,IRFC,IRFC25FEB25MARFUT,FUTSTK,IRFC-FUTSTK,2100110029605,3.47,-3.47,141001,0.01,3525,1,-1,,2025-02-27T14:30:00,IRFC 27FEB27MAR SPD,1,1,IRFC25FEB25MARFUT
266,NSEFO,9898789,4,FEDERALBNK,FEDERALBNK25FEB25MARFUT,FUTSTK,FEDERALBNK-FUTSTK,2100109898789,5.05,-5.05,150001,0.01,5000,1,-1,,2025-02-27T14:30:00,FEDERALBNK 27FEB27MAR SPD,1,1,FEDERALBNK25FEB25MARFUT
267,NSEFO,9791987,4,CUMMINSIND,CUMMINSIND25FEB25MARFUT,FUTSTK,CUMMINSIND-FUTSTK,2100109791987,82.45,-82.45,6001,0.05,150,1,-1,,2025-02-27T14:30:00,CUMMINSIND 27FEB27MAR SPD,1,1,CUMMINSIND25FEB25MARFUT
268,NSEFO,10462589,4,CIPLA,CIPLA25JAN25FEBFUT,FUTSTK,CIPLA-FUTSTK,2100110462589,38.4,-38.4,16251,0.05,325,1,-1,,2025-01-30T14:30:00,CIPLA 30JAN27FEB SPD,1,1,CIPLA25JAN25FEBFUT
269,NSEFO,9888076,4,DMART,DMART25JAN25FEBFUT,FUTSTK,DMART-FUTSTK,2100109888076,89,-89,6001,0.05,150,1,-1,,2025-01-30T14:30:00,DMART 30JAN27FEB SPD,1,1,DMART25JAN25FEBFUT
270,NSEFO,8999633,4,ABFRL,ABFRL25FEB25MARFUT,FUTSTK,ABFRL-FUTSTK,2100108999633,7.1,-7.1,78001,0.05,2600,1,-1,,2025-02-27T14:30:00,ABFRL 27FEB27MAR SPD,1,1,ABFRL25FEB25MARFUT
271,NSEFO,9442113,4,BANKBARODA,BANKBARODA25JAN25FEBFUT,FUTSTK,BANKBARODA-FUTSTK,2100109442113,6.05,-6.05,87751,0.01,2925,1,-1,,2025-01-30T14:30:00,BANKBARODA 30JAN27FEB SPD,1,1,BANKBARODA25JAN25FEBFUT
272,NSEFO,10909361,4,NTPC,NTPC25JAN25FEBFUT,FUTSTK,NTPC-FUTSTK,2100110909361,8.4,-8.4,60001,0.05,1500,1,-1,,2025-01-30T14:30:00,NTPC 30JAN27FEB SPD,1,1,NTPC25JAN25FEBFUT
273,NSEFO,10934569,4,ULTRACEMCO,ULTRACEMCO25JAN25FEBFUT,FUTSTK,ULTRACEMCO-FUTSTK,2100110934569,286.85,-286.85,2001,0.05,50,1,-1,,2025-01-30T14:30:00,ULTRACEMCO 30JAN27FEB SPD,1,1,ULTRACEMCO25JAN25FEBFUT
274,NSEFO,10003400,4,INDHOTEL,INDHOTEL25FEB25MARFUT,FUTSTK,INDHOTEL-FUTSTK,2100110003400,22.15,-22.15,30001,0.05,1000,1,-1,,2025-02-27T14:30:00,INDHOTEL 27FEB27MAR SPD,1,1,INDHOTEL25FEB25MARFUT
275,NSEFO,10531859,4,HCLTECH,HCLTECH25JAN25FEBFUT,FUTSTK,HCLTECH-FUTSTK,2100110531859,47.85,-47.85,14001,0.05,350,1,-1,,2025-01-30T14:30:00,HCLTECH 30JAN27FEB SPD,1,1,HCLTECH25JAN25FEBFUT
276,NSEFO,10467538,4,COLPAL,COLPAL25JAN25FEBFUT,FUTSTK,COLPAL-FUTSTK,2100110467538,67.55,-67.55,8751,0.05,175,1,-1,,2025-01-30T14:30:00,COLPAL 30JAN27FEB SPD,1,1,COLPAL25JAN25FEBFUT
277,NSEFO,10520624,4,POLICYBZR,POLICYBZR25FEB25MARFUT,FUTSTK,POLICYBZR-FUTSTK,2100110520624,53.3,-53.3,9751,0.05,325,1,-1,,2025-02-27T14:30:00,POLICYBZR 27FEB27MAR SPD,1,1,POLICYBZR25FEB25MARFUT
278,NSEFO,9034639,4,ASIANPAINT,ASIANPAINT25FEB25MARFUT,FUTSTK,ASIANPAINT-FUTSTK,2100109034639,57.75,-57.75,8001,0.05,200,1,-1,,2025-02-27T14:30:00,ASIANPAINT 27FEB27MAR SPD,1,1,ASIANPAINT25FEB25MARFUT
279,NSEFO,9032665,4,ADANIENT,ADANIENT25JAN25FEBFUT,FUTSTK,ADANIENT-FUTSTK,2100109032665,63.7,-63.7,9001,0.05,300,1,-1,,2025-01-30T14:30:00,ADANIENT 30JAN27FEB SPD,1,1,ADANIENT25JAN25FEBFUT
280,NSEFO,10367104,4,BPCL,BPCL25JAN25FEBFUT,FUTSTK,BPCL-FUTSTK,2100110367104,7.35,-7.35,72001,0.05,1800,1,-1,,2025-01-30T14:30:00,BPCL 30JAN27FEB SPD,1,1,BPCL25JAN25FEBFUT
281,NSEFO,10544902,4,INDHOTEL,INDHOTEL25JAN25FEBFUT,FUTSTK,INDHOTEL-FUTSTK,2100110544902,22.05,-22.05,30001,0.05,1000,1,-1,,2025-01-30T14:30:00,INDHOTEL 30JAN27FEB SPD,1,1,INDHOTEL25JAN25FEBFUT
282,NSEFO,10076564,4,M&M,M&M25FEB25MARFUT,FUTSTK,M&M-FUTSTK,2100110076564,76.2,-76.2,8751,0.05,175,1,-1,,2025-02-27T14:30:00,M&M 27FEB27MAR SPD,1,1,M&M25FEB25MARFUT
283,NSEFO,10932257,4,TORNTPHARM,TORNTPHARM25JAN25FEBFUT,FUTSTK,TORNTPHARM-FUTSTK,2100110932257,84.55,-84.55,7501,0.05,250,1,-1,,2025-01-30T14:30:00,TORNTPHARM 30JAN27FEB SPD,1,1,TORNTPHARM25JAN25FEBFUT
284,NSEFO,10679716,4,VEDL,VEDL25FEB25MARFUT,FUTSTK,VEDL-FUTSTK,2100110679716,11.25,-11.25,46001,0.05,1150,1,-1,,2025-02-27T14:30:00,VEDL 27FEB27MAR SPD,1,1,VEDL25FEB25MARFUT
285,NSEFO,10616923,4,SBIN,SBIN25FEB25MARFUT,FUTSTK,SBIN-FUTSTK,2100110616923,20.15,-20.15,30001,0.05,750,1,-1,,2025-02-27T14:30:00,SBIN 27FEB27MAR SPD,1,1,SBIN25FEB25MARFUT
286,NSEFO,10080681,4,MFSL,MFSL25FEB25MARFUT,FUTSTK,MFSL-FUTSTK,2100110080681,28.15,-28.15,24001,0.05,800,1,-1,,2025-02-27T14:30:00,MFSL 27FEB27MAR SPD,1,1,MFSL25FEB25MARFUT
